Name,FileSource,Secondary,Storage,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,EntityLimitCount,LimitType,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,PanType,Pan,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice
wpn_kard_silencer_fire_plr_decay,raw\sound\wpn\pistol\decay\int\silenced\wpn_pistol_decay_silenced_int.LN65.pc.snd,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,75,0,83,83,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,-50,50,90,90,0.25,1,2d,front_mostly,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,ringoff_plr,indoor,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_kard_silencer_LFE,raw\sound\wpn\smg\mp7\plr\lfe\wpn_mp7_fire_lfe.LN65.pc.snd,wpn_kard_silencer_fire_plr_decay,loaded,bus_hdrfx,grp_wpn_lfe,snp_wpn_1p,,0,0,86,86,0,5000,5000,allon,default,allon,default,1,2,priority,oldest,0,0,85,90,0.25,1,2d,lfe,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,no,no,no,0,0,yes,no,,0,,no,no,no
wpn_kard_silencer_LFE_npc,raw\sound\wpn\smg\mp7\plr\lfe\wpn_mp7_fire_lfe.LN65.pc.snd,wpn_kard_silencer_fire_npc_decay,loaded,bus_hdrfx,grp_wpn_lfe,snp_wpn_3p,,0,0,81,81,25,225,225,allon,default,allon,default,3,1,priority,oldest,0,0,40,90,0.25,0.75,3d,lfe,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,no,no,no,0,0,yes,no,,0,,no,no,no
wpn_knife_melee_stab,raw\sound\wpn\melee\knife\knife_stab\knife_stab_00.LN65.pc.snd,wpn_melee_knife_hit_lfe,loaded,bus_hdrfx,grp_hdrfx,snp_hdrfx,,30,0,75,75,150,500,500,allon,default,allon,default,4,8,priority,oldest,-88,0,40,90,0.25,1,3d,default,nonlooping,,1,0,25,75,90,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_knife_melee_stab,raw\sound\wpn\melee\knife\knife_stab\knife_stab_01.LN65.pc.snd,wpn_melee_knife_hit_lfe,loaded,bus_hdrfx,grp_hdrfx,snp_hdrfx,,30,0,75,75,150,500,500,allon,default,allon,default,4,8,priority,oldest,-88,0,40,90,0.25,1,3d,default,nonlooping,,1,0,25,75,90,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_knife_melee_stab,raw\sound\wpn\melee\knife\knife_stab\knife_stab_02.LN65.pc.snd,wpn_melee_knife_hit_lfe,loaded,bus_hdrfx,grp_hdrfx,snp_hdrfx,,30,0,75,75,150,500,500,allon,default,allon,default,4,8,priority,oldest,-88,0,40,90,0.25,1,3d,default,nonlooping,,1,0,25,75,90,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_knife_melee_stab,raw\sound\wpn\melee\knife\knife_stab\knife_stab_03.LN65.pc.snd,wpn_melee_knife_hit_lfe,loaded,bus_hdrfx,grp_hdrfx,snp_hdrfx,,30,0,75,75,150,500,500,allon,default,allon,default,4,8,priority,oldest,-88,0,40,90,0.25,1,3d,default,nonlooping,,1,0,25,75,90,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_knife_pull_npc,raw\sound\wpn\melee\knife\knife_pull\knife_pull_00.LN65.pc.snd,,loaded,bus_hdrfx,grp_hdrfx,snp_hdrfx,,30,0,75,75,150,500,500,allon,default,allon,default,4,8,priority,oldest,-88,0,40,90,0.25,1,3d,default,nonlooping,,1,0,25,75,90,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_knife_pull_npc,raw\sound\wpn\melee\knife\knife_pull\knife_pull_01.LN65.pc.snd,,loaded,bus_hdrfx,grp_hdrfx,snp_hdrfx,,30,0,75,75,150,500,500,allon,default,allon,default,4,8,priority,oldest,-88,0,40,90,0.25,1,3d,default,nonlooping,,1,0,25,75,90,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_knife_pull_npc,raw\sound\wpn\melee\knife\knife_pull\knife_pull_02.LN65.pc.snd,,loaded,bus_hdrfx,grp_hdrfx,snp_hdrfx,,30,0,75,75,150,500,500,allon,default,allon,default,4,8,priority,oldest,-88,0,40,90,0.25,1,3d,default,nonlooping,,1,0,25,75,90,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_knife_pull_npc,raw\sound\wpn\melee\knife\knife_pull\knife_pull_03.LN65.pc.snd,,loaded,bus_hdrfx,grp_hdrfx,snp_hdrfx,,30,0,75,75,150,500,500,allon,default,allon,default,4,8,priority,oldest,-88,0,40,90,0.25,1,3d,default,nonlooping,,1,0,25,75,90,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_knife_pull_plr,raw\sound\wpn\melee\knife\knife_pull\knife_pull_00.LN65.pc.snd,,loaded,bus_hdrfx,grp_hdrfx,snp_hdrfx,,30,0,75,75,150,500,500,allon,default,allon,default,4,8,priority,oldest,-88,0,40,90,0.25,1,3d,default,nonlooping,,1,0,25,75,90,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_knife_pull_plr,raw\sound\wpn\melee\knife\knife_pull\knife_pull_01.LN65.pc.snd,,loaded,bus_hdrfx,grp_hdrfx,snp_hdrfx,,30,0,75,75,150,500,500,allon,default,allon,default,4,8,priority,oldest,-88,0,40,90,0.25,1,3d,default,nonlooping,,1,0,25,75,90,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_knife_pull_plr,raw\sound\wpn\melee\knife\knife_pull\knife_pull_02.LN65.pc.snd,,loaded,bus_hdrfx,grp_hdrfx,snp_hdrfx,,30,0,75,75,150,500,500,allon,default,allon,default,4,8,priority,oldest,-88,0,40,90,0.25,1,3d,default,nonlooping,,1,0,25,75,90,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_knife_pull_plr,raw\sound\wpn\melee\knife\knife_pull\knife_pull_03.LN65.pc.snd,,loaded,bus_hdrfx,grp_hdrfx,snp_hdrfx,,30,0,75,75,150,500,500,allon,default,allon,default,4,8,priority,oldest,-88,0,40,90,0.25,1,3d,default,nonlooping,,1,0,25,75,90,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_1st_bonk,raw\sound\wpn\lmg\m60\reload\fly_m60_1st_bonk.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_1straise_plr,raw\sound\fly\gear\rattle\fly_cloth_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_1straise_plr,raw\sound\fly\gear\rattle\fly_cloth_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_1straise_plr,raw\sound\fly\gear\rattle\fly_cloth_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_1straise_plr,raw\sound\fly\gear\rattle\fly_cloth_03.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_2nd_bonk,raw\sound\wpn\lmg\m60\reload\fly_m60_2nd_bonk.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_box_off,raw\sound\wpn\lmg\m60\reload\fly_m60_box_off.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_box_on,raw\sound\wpn\lmg\m60\reload\fly_m60_box_on.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_charge,raw\sound\wpn\lmg\m60\reload\fly_m60_charge.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_close,raw\sound\wpn\lmg\m60\reload\fly_m60_close.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_futz,raw\sound\wpn\lmg\m60\reload\fly_m60_futz.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_lid_close,raw\sound\wpn\lmg\m60\reload\fly_m60_lid_close.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_lid_flip,raw\sound\wpn\lmg\m60\reload\fly_m60_lid_flip.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_open,raw\sound\wpn\lmg\m60\reload\fly_m60_open.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_pickup_plr,raw\sound\fly\pickups\weapon\fly_weapon_pickup_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_pickup_plr,raw\sound\fly\pickups\weapon\fly_weapon_pickup_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_place_belt,raw\sound\wpn\lmg\m60\reload\fly_m60_place_belt.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_lmg_npc_reload_pull_belt,raw\sound\wpn\lmg\m60\reload\fly_m60_pull_belt.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_1straise_npc,raw\sound\fly\gear\rattle\fly_cloth_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_1straise_npc,raw\sound\fly\gear\rattle\fly_cloth_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_1straise_npc,raw\sound\fly\gear\rattle\fly_cloth_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_1straise_npc,raw\sound\fly\gear\rattle\fly_cloth_03.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_1straise_plr,raw\sound\fly\gear\rattle\fly_cloth_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_1straise_plr,raw\sound\fly\gear\rattle\fly_cloth_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_1straise_plr,raw\sound\fly\gear\rattle\fly_cloth_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_1straise_plr,raw\sound\fly\gear\rattle\fly_cloth_03.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,86,89,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_dryfire_npc,raw\sound\wpn\assault\dry_fire\npc\dry_fire_00.LN65.pc.snd,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,55,0,82,82,900,900,901,cosdelay,alloff,cosdelay,default,8,2,priority,oldest,-125,125,40,90,0.25,0.8,3d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_dryfire_plr,raw\sound\wpn\assault\dry_fire\plr\dry_fire_00.LN65.pc.snd,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,65,0,93,93,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,0,0,90,90,0.25,1,2d,front_mostly,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_fire_npc,raw\sound\wpn\assault\sa58\plr\shot\wpn_sa58_shot_plr.LN65.pc.snd,wpn_m14_LFE_npc,loaded,bus_fx,grp_weapon,snp_wpn_3p,,55,0,82,82,900,900,901,cosdelay,alloff,cosdelay,default,8,2,priority,oldest,-50,50,40,90,0.25,0.8,3d,default,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_fire_npc_decay,raw\sound\wpn\decay\wpn_decay.LN65.pc.snd,,loaded,bus_fx,grp_weapon,snp_wpn_3p,,55,0,80,80,50,900,900,allon,default,rcurve1,default,3,1,priority,oldest,-100,100,20,70,0.15,1,3d,quad,nonlooping,pitch,1,0,0,0,0,0.25,no,no,none,0,,no,ringoff_plr,outdoor,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_fire_npc_dist,raw\sound\wpn\dist_guns\ass\wpn_assault_dist_00.LN65.pc.snd,wpn_m14_fire_npc_decay,loaded,bus_fx,grp_weapon,snp_wpn_3p,,80,0,81,81,900,6000,12500,sindelay,default,sindelay,allon,8,3,priority,oldest,-300,300,90,40,0,1,3d,default,nonlooping,variant,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_fire_npc_dist,raw\sound\wpn\dist_guns\ass\wpn_assault_dist_01.LN65.pc.snd,wpn_m14_fire_npc_decay,loaded,bus_fx,grp_weapon,snp_wpn_3p,,80,0,81,81,900,6000,12500,sindelay,default,sindelay,allon,8,3,priority,oldest,-300,300,90,40,0,1,3d,default,nonlooping,variant,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_fire_npc_dist,raw\sound\wpn\dist_guns\ass\wpn_assault_dist_02.LN65.pc.snd,wpn_m14_fire_npc_decay,loaded,bus_fx,grp_weapon,snp_wpn_3p,,80,0,81,81,900,6000,12500,sindelay,default,sindelay,allon,8,3,priority,oldest,-300,300,90,40,0,1,3d,default,nonlooping,variant,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_fire_npc_dist,raw\sound\wpn\dist_guns\ass\wpn_assault_dist_03.LN65.pc.snd,wpn_m14_fire_npc_decay,loaded,bus_fx,grp_weapon,snp_wpn_3p,,80,0,81,81,900,6000,12500,sindelay,default,sindelay,allon,8,3,priority,oldest,-300,300,90,40,0,1,3d,default,nonlooping,variant,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_fire_npc_pap,raw\sound\wpn\pap\pap_shot_st.LN65.pc.snd.wav,wpn_m14_flux_l_npc_pap,loaded,bus_fx,grp_weapon,snp_wpn_3p,,80,0,82,82,75,1250,1250,allon,default,allon,default,10,3,priority,oldest,-100,100,50,90,0.35,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_fire_plr,raw\sound\wpn\assault\sa58\plr\shot\wpn_sa58_shot_plr.LN65.pc.snd,wpn_m14_LFE,loaded,bus_fx,grp_weapon,snp_wpn_1p,,65,0,96,96,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,-50,50,90,90,0.25,1,2d,front_mostly,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_fire_plr_decay,raw\sound\wpn\decay\wpn_decay.LN65.pc.snd,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,65,0,67,67,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,-100,100,90,90,0.25,1,2d,quad,nonlooping,,1,75,0,0,0,0.25,no,no,none,0,,no,ringoff_plr,outdoor,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_fire_plr_decay,raw\sound\wpn\decay\interior\wpn_decay_interior.LN65.pc.snd,,loaded,bus_fx,grp_weapon,snp_wpn_1p,,65,0,67,67,0,5000,5000,allon,default,allon,default,3,8,oldest,oldest,-100,100,90,90,0.25,1,2d,quad,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,ringoff_plr,indoor,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_fire_plr_pap,raw\sound\wpn\pap\pap_shot_st.LN65.pc.snd.wav,wpn_m14_flux_l_plr_pap,loaded,bus_hdrfx,grp_weapon,snp_wpn_1p,,70,0,87,87,0,5000,5000,allon,default,allon,default,1,8,oldest,oldest,0,0,90,90,0.25,1,2d,wpn_all,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_flux_l_npc_pap,raw\sound\wpn\pap\pap_flux_left.LN65.pc.snd.wav,wpn_m14_flux_r_npc_pap,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,left_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_flux_l_plr_pap,raw\sound\wpn\pap\pap_flux_left.LN65.pc.snd.wav,wpn_m14_flux_r_plr_pap,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,left_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_flux_r_npc_pap,raw\sound\wpn\pap\pap_flux_right.LN65.pc.snd.wav,wpn_m14_fire_npc,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,right_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_flux_r_plr_pap,raw\sound\wpn\pap\pap_flux_right.LN65.pc.snd.wav,wpn_m14_fire_plr,loaded,bus_fx,grp_weapon,snp_wpn_3p,,84,0,75,75,25,900,900,allon,default,allon,default,8,4,priority,priority,-34,34,85,90,0.25,1,3d,default,nonlooping,pitch,1,0,0,0,0,0.25,no,no,right_shot,4000,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_LFE,raw\sound\wpn\smg\mp7\plr\lfe\wpn_mp7_fire_lfe.LN65.pc.snd,wpn_m14_fire_plr_decay,loaded,bus_hdrfx,grp_wpn_lfe,snp_wpn_1p,,0,0,86,86,0,5000,5000,allon,default,allon,default,8,2,priority,oldest,0,0,85,90,0.25,1,2d,lfe,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_LFE_npc,raw\sound\wpn\smg\mp7\plr\lfe\wpn_mp7_fire_lfe.LN65.pc.snd,wpn_m14_fire_npc_dist,loaded,bus_hdrfx,grp_wpn_lfe,snp_wpn_3p,,0,0,81,81,25,225,225,allon,default,allon,default,3,1,priority,oldest,0,0,40,90,0.25,0.75,3d,lfe,nonlooping,,1,0,0,0,0,0.25,no,no,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_pickup_npc,raw\sound\fly\pickups\weapon\fly_weapon_pickup_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,2,1,priority,reject,-50,50,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_pickup_npc,raw\sound\fly\pickups\weapon\fly_weapon_pickup_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,2,1,priority,reject,-50,50,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_pickup_plr,raw\sound\fly\pickups\weapon\fly_weapon_pickup_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,0,5000,5000,allon,default,allon,default,1,8,reject,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_pickup_plr,raw\sound\fly\pickups\weapon\fly_weapon_pickup_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,0,5000,5000,allon,default,allon,default,1,8,reject,oldest,-88,84,70,70,0.25,1,2d,front,nonlooping,,1,0,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_raise_npc,raw\sound\fly\gear\rattle\fly_cloth_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
wpn_m14_raise_npc,raw\sound\fly\gear\rattle\fly_cloth_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_foley,,30,0,75,75,75,500,500,allon,default,allon,default,4,8,priority,oldest,-90,90,15,30,0.25,1,3d,default,nonlooping,,1,0,25,250,75,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
